Date,BTC,ETH,ADA
2/20/2015,243.779007,,
2/21/2015,244.5339966,,
2/22/2015,235.977005,,
2/23/2015,238.8919983,,
2/24/2015,238.7350006,,
2/25/2015,237.4700012,,
2/26/2015,236.4259949,,
2/27/2015,253.8280029,,
2/28/2015,254.2630005,,
3/1/2015,260.2019958,,
3/2/2015,275.6700134,,
3/3/2015,281.7019958,,
3/4/2015,273.0920105,,
3/5/2015,276.178009,,
3/6/2015,272.7229919,,
3/7/2015,276.2609863,,
3/8/2015,274.3540039,,
3/9/2015,289.6069946,,
3/10/2015,291.7600098,,
3/11/2015,296.3789978,,
3/12/2015,294.3540039,,
3/13/2015,285.3370056,,
3/14/2015,281.8850098,,
3/15/2015,286.3930054,,
3/16/2015,290.5929871,,
3/17/2015,285.5050049,,
3/18/2015,256.2990112,,
3/19/2015,260.928009,,
3/20/2015,261.7489929,,
3/21/2015,260.0249939,,
3/22/2015,267.9599915,,
3/23/2015,266.7399902,,
3/24/2015,245.5950012,,
3/25/2015,246.1970062,,
3/26/2015,248.5319977,,
3/27/2015,247.029007,,
3/28/2015,252.7980042,,
3/29/2015,242.7129974,,
3/30/2015,247.526001,,
3/31/2015,244.223999,,
4/1/2015,247.2720032,,
4/2/2015,253.0050049,,
4/3/2015,254.3220062,,
4/4/2015,253.6970062,,
4/5/2015,260.5979919,,
4/6/2015,255.4920044,,
4/7/2015,253.1799927,,
4/8/2015,245.0220032,,
4/9/2015,243.6759949,,
4/10/2015,236.0720062,,
4/11/2015,236.552002,,
4/12/2015,236.1529999,,
4/13/2015,224.5870056,,
4/14/2015,219.1589966,,
4/15/2015,223.8329926,,
4/16/2015,228.572998,,
4/17/2015,222.8820038,,
4/18/2015,223.3560028,,
4/19/2015,222.6000061,,
4/20/2015,224.6260071,,
4/21/2015,235.2689972,,
4/22/2015,234.1759949,,
4/23/2015,236.4620056,,
4/24/2015,231.2680054,,
4/25/2015,226.3899994,,
4/26/2015,219.4299927,,
4/27/2015,229.2859955,,
4/28/2015,225.8549957,,
4/29/2015,225.8079987,,
4/30/2015,236.1450043,,
5/1/2015,232.0789948,,
5/2/2015,234.9299927,,
5/3/2015,240.3580017,,
5/4/2015,239.0180054,,
5/5/2015,236.1210022,,
5/6/2015,229.7819977,,
5/7/2015,237.3339996,,
5/8/2015,243.8630066,,
5/9/2015,241.8320007,,
5/10/2015,240.2960052,,
5/11/2015,242.1580048,,
5/12/2015,241.1119995,,
5/13/2015,236.3769989,,
5/14/2015,236.9290009,,
5/15/2015,237.6049957,,
5/16/2015,236.1529999,,
5/17/2015,236.802002,,
5/18/2015,233.128006,,
5/19/2015,231.9470062,,
5/20/2015,234.0180054,,
5/21/2015,235.3439941,,
5/22/2015,240.3480072,,
5/23/2015,238.871994,,
5/24/2015,240.9530029,,
5/25/2015,237.1100006,,
5/26/2015,237.1159973,,
5/27/2015,237.2830048,,
5/28/2015,237.4080048,,
5/29/2015,237.095993,,
5/30/2015,233.3450012,,
5/31/2015,230.1900024,,
6/1/2015,222.9259949,,
6/2/2015,225.8029938,,
6/3/2015,225.8739929,,
6/4/2015,224.3240051,,
6/5/2015,224.9519958,,
6/6/2015,225.6190033,,
6/7/2015,222.8809967,,
6/8/2015,228.4889984,,
6/9/2015,229.0480042,,
6/10/2015,228.8029938,,
6/11/2015,229.7050018,,
6/12/2015,229.9819946,,
6/13/2015,232.4019928,,
6/14/2015,233.5429993,,
6/15/2015,236.822998,,
6/16/2015,250.8950043,,
6/17/2015,249.2839966,,
6/18/2015,249.0070038,,
6/19/2015,244.6060028,,
6/20/2015,245.2120056,,
6/21/2015,243.9440002,,
6/22/2015,246.9900055,,
6/23/2015,244.2960052,,
6/24/2015,240.5149994,,
6/25/2015,242.798996,,
6/26/2015,243.5939941,,
6/27/2015,250.9900055,,
6/28/2015,249.0110016,,
6/29/2015,257.0639954,,
6/30/2015,263.071991,,
7/1/2015,258.6210022,,
7/2/2015,255.4120026,,
7/3/2015,256.3359985,,
7/4/2015,260.8859863,,
7/5/2015,271.9129944,,
7/6/2015,269.0299988,,
7/7/2015,266.2070007,,
7/8/2015,270.7850037,,
7/9/2015,269.2279968,,
7/10/2015,284.8940125,,
7/11/2015,293.1149902,,
7/12/2015,310.8670044,,
7/13/2015,292.0539856,,
7/14/2015,287.4639893,,
7/15/2015,285.82901,,
7/16/2015,278.0889893,,
7/17/2015,279.4719849,,
7/18/2015,274.901001,,
7/19/2015,273.6140137,,
7/20/2015,278.9809875,,
7/21/2015,275.8330078,,
7/22/2015,277.2219849,,
7/23/2015,276.0490112,,
7/24/2015,288.2780151,,
7/25/2015,288.696991,,
7/26/2015,292.6860046,,
7/27/2015,293.6239929,,
7/28/2015,294.427002,,
7/29/2015,289.5899963,,
7/30/2015,287.7219849,,
7/31/2015,284.6499939,,
8/1/2015,281.6010132,,
8/2/2015,282.6140137,,
8/3/2015,281.2269897,,
8/4/2015,285.2179871,,
8/5/2015,281.8819885,,
8/6/2015,278.5769958,,
8/7/2015,279.5849915,,
8/8/2015,260.9970093,,
8/9/2015,265.0830078,,
8/10/2015,264.4700012,,
8/11/2015,270.3859863,,
8/12/2015,266.3760071,,
8/13/2015,264.0799866,,
8/14/2015,265.6799927,,
8/15/2015,261.5509949,,
8/16/2015,258.5069885,,
8/17/2015,257.9760132,,
8/18/2015,211.0789948,,
8/19/2015,226.6840057,,
8/20/2015,235.3500061,,
8/21/2015,232.5690002,,
8/22/2015,230.3899994,,
8/23/2015,228.1690063,,
8/24/2015,210.4949951,,
8/25/2015,221.6089935,,
8/26/2015,225.8309937,,
8/27/2015,224.7689972,,
8/28/2015,231.3959961,,
8/29/2015,229.7799988,,
8/30/2015,228.7610016,,
8/31/2015,230.0559998,,
9/1/2015,228.1210022,,
9/2/2015,229.2839966,,
9/3/2015,227.1829987,,
9/4/2015,230.2980042,,
9/5/2015,235.0189972,,
9/6/2015,239.8399963,,
9/7/2015,239.8470001,,
9/8/2015,243.6069946,,
9/9/2015,238.1679993,,
9/10/2015,238.477005,,
9/11/2015,240.1069946,,
9/12/2015,235.2290039,,
9/13/2015,230.5119934,,
9/14/2015,230.6439972,,
9/15/2015,230.3040009,,
9/16/2015,229.0910034,,
9/17/2015,229.8099976,,
9/18/2015,232.9750061,,
9/19/2015,231.4929962,,
9/20/2015,231.2120056,,
9/21/2015,227.0850067,,
9/22/2015,230.6179962,,
9/23/2015,230.2830048,,
9/24/2015,234.529007,,
9/25/2015,235.1439972,,
9/26/2015,234.3399963,,
9/27/2015,232.7570038,,
9/28/2015,239.1419983,,
9/29/2015,236.6869965,,
9/30/2015,236.0599976,,
10/1/2015,237.548996,,
10/2/2015,237.2929993,,
10/3/2015,238.7299957,,
10/4/2015,238.2590027,,
10/5/2015,240.3829956,,
10/6/2015,246.0630035,,
10/7/2015,242.9689941,,
10/8/2015,242.3040009,,
10/9/2015,243.9309998,,
10/10/2015,244.9409943,,
10/11/2015,247.0500031,,
10/12/2015,245.3079987,,
10/13/2015,249.5079956,,
10/14/2015,251.9889984,,
10/15/2015,254.3200073,,
10/16/2015,262.868988,,
10/17/2015,270.6400146,,
10/18/2015,261.6430054,,
10/19/2015,263.4370117,,
10/20/2015,269.4630127,,
10/21/2015,266.2720032,,
10/22/2015,274.0230103,,
10/23/2015,276.4960022,,
10/24/2015,281.6539917,,
10/25/2015,283.6799927,,
10/26/2015,285.2999878,,
10/27/2015,293.7879944,,
10/28/2015,304.6180115,,
10/29/2015,313.855011,,
10/30/2015,328.0150146,,
10/31/2015,314.1659851,,
11/1/2015,325.4309998,,
11/2/2015,361.1889954,,
11/3/2015,403.4169922,,
11/4/2015,411.5629883,,
11/5/2015,386.3540039,,
11/6/2015,374.4700012,,
11/7/2015,386.4819946,,
11/8/2015,373.3680115,,
11/9/2015,380.2569885,,
11/10/2015,336.8190002,,
11/11/2015,311.0840149,,
11/12/2015,338.1520081,,
11/13/2015,336.7529907,,
11/14/2015,332.9060059,,
11/15/2015,320.1659851,,
11/16/2015,330.7510071,,
11/17/2015,335.0939941,,
11/18/2015,334.5899963,,
11/19/2015,326.1489868,,
11/20/2015,322.0220032,,
11/21/2015,326.927002,,
11/22/2015,324.5360107,,
11/23/2015,323.04599,,
11/24/2015,320.04599,,
11/25/2015,328.2059937,,
11/26/2015,352.6839905,,
11/27/2015,358.0419922,,
11/28/2015,357.381012,,
11/29/2015,371.2940063,,
11/30/2015,377.3210144,,
12/1/2015,362.4880066,,
12/2/2015,359.1870117,,
12/3/2015,361.04599,,
12/4/2015,363.1830139,,
12/5/2015,388.9490051,,
12/6/2015,388.7829895,,
12/7/2015,395.5360107,,
12/8/2015,415.5629883,,
12/9/2015,417.5629883,,
12/10/2015,415.4790039,,
12/11/2015,451.9379883,,
12/12/2015,434.9970093,,
12/13/2015,433.7550049,,
12/14/2015,444.1820068,,
12/15/2015,465.3210144,,
12/16/2015,454.9339905,,
12/17/2015,456.0780029,,
12/18/2015,463.6159973,,
12/19/2015,462.321991,,
12/20/2015,442.6849976,,
12/21/2015,438.6390076,,
12/22/2015,436.571991,,
12/23/2015,442.401001,,
12/24/2015,454.9849854,,
12/25/2015,455.6530151,,
12/26/2015,417.2739868,,
12/27/2015,422.822998,,
12/28/2015,422.2789917,,
12/29/2015,432.9830017,,
12/30/2015,426.6199951,,
12/31/2015,430.5669861,,
1/1/2016,434.3340149,,
1/2/2016,433.4379883,,
1/3/2016,430.0109863,,
1/4/2016,433.0910034,,
1/5/2016,431.9599915,,
1/6/2016,429.105011,,
1/7/2016,458.0480042,,
1/8/2016,453.230011,,
1/9/2016,447.6109924,,
1/10/2016,447.9909973,,
1/11/2016,448.428009,,
1/12/2016,435.6900024,,
1/13/2016,432.3710022,,
1/14/2016,430.3059998,,
1/15/2016,364.3309937,,
1/16/2016,387.5360107,,
1/17/2016,382.2990112,,
1/18/2016,387.1679993,,
1/19/2016,380.1489868,,
1/20/2016,420.230011,,
1/21/2016,410.2619934,,
1/22/2016,382.4920044,,
1/23/2016,387.4909973,,
1/24/2016,402.9710083,,
1/25/2016,391.7260132,,
1/26/2016,392.1530151,,
1/27/2016,394.9719849,,
1/28/2016,380.2890015,,
1/29/2016,379.473999,,
1/30/2016,378.2550049,,
1/31/2016,368.7669983,,
2/1/2016,373.0559998,,
2/2/2016,374.447998,,
2/3/2016,369.9490051,,
2/4/2016,389.5939941,,
2/5/2016,386.5490112,,
2/6/2016,376.5220032,,
2/7/2016,376.6199951,,
2/8/2016,373.446991,,
2/9/2016,376.0289917,,
2/10/2016,381.6489868,,
2/11/2016,379.6539917,,
2/12/2016,384.2630005,,
2/13/2016,391.8599854,,
2/14/2016,407.230011,,
2/15/2016,400.1849976,,
2/16/2016,407.4880066,,
2/17/2016,416.321991,,
2/18/2016,422.3729858,,
2/19/2016,420.7850037,,
2/20/2016,437.1640015,,
2/21/2016,438.7980042,,
2/22/2016,437.7479858,,
2/23/2016,420.7359924,,
2/24/2016,424.9549866,,
2/25/2016,424.5440063,,
2/26/2016,432.1520081,,
2/27/2016,432.5190125,,
2/28/2016,433.5039978,,
2/29/2016,437.696991,,
3/1/2016,435.1229858,,
3/2/2016,423.9890137,,
3/3/2016,421.651001,,
3/4/2016,410.9389954,,
3/5/2016,400.5700073,,
3/6/2016,407.7070007,,
3/7/2016,414.3210144,,
3/8/2016,413.9719849,,
3/9/2016,414.8599854,,
3/10/2016,417.131012,,
3/11/2016,421.6900024,,
3/12/2016,411.6239929,,
3/13/2016,414.0650024,,
3/14/2016,416.4379883,,
3/15/2016,416.8299866,,
3/16/2016,417.0109863,,
3/17/2016,420.6210022,,
3/18/2016,409.5480042,,
3/19/2016,410.4440002,,
3/20/2016,413.7550049,,
3/21/2016,413.3070068,,
3/22/2016,418.0889893,,
3/23/2016,418.0409851,,
3/24/2016,416.3940125,,
3/25/2016,417.177002,,
3/26/2016,417.9450073,,
3/27/2016,426.7650146,,
3/28/2016,424.2309875,,
3/29/2016,416.5159912,,
3/30/2016,414.8160095,,
3/31/2016,416.7290039,,
4/1/2016,417.9599915,,
4/2/2016,420.8729858,,
4/3/2016,420.9039917,,
4/4/2016,421.4440002,,
4/5/2016,424.0299988,,
4/6/2016,423.4129944,,
4/7/2016,422.7449951,,
4/8/2016,420.348999,,
4/9/2016,419.4110107,,
4/10/2016,421.5639954,,
4/11/2016,422.4830017,,
4/12/2016,425.1900024,,
4/13/2016,423.7340088,,
4/14/2016,424.2820129,,
4/15/2016,429.7130127,,
4/16/2016,430.571991,,
4/17/2016,427.3989868,,
4/18/2016,428.5910034,,
4/19/2016,435.5090027,,
4/20/2016,441.3890076,,
4/21/2016,449.4249878,,
4/22/2016,445.7369995,,
4/23/2016,450.2820129,,
4/24/2016,458.5549927,,
4/25/2016,461.4259949,,
4/26/2016,466.0889893,,
4/27/2016,444.6870117,,
4/28/2016,449.0109863,,
4/29/2016,455.0969849,,
4/30/2016,448.3179932,,
5/1/2016,451.875,,
5/2/2016,444.6690063,,
5/3/2016,450.3039856,,
5/4/2016,446.7219849,,
5/5/2016,447.9760132,,
5/6/2016,459.6029968,,
5/7/2016,458.5360107,,
5/8/2016,458.5480042,,
5/9/2016,460.4830017,,
5/10/2016,450.894989,,
5/11/2016,452.7279968,,
5/12/2016,454.7659912,,
5/13/2016,455.6700134,,
5/14/2016,455.67099,,
5/15/2016,457.5679932,,
5/16/2016,454.1629944,,
5/17/2016,453.7829895,,
5/18/2016,454.618988,,
5/19/2016,438.7149963,,
5/20/2016,442.6759949,,
5/21/2016,443.1879883,,
5/22/2016,439.322998,,
5/23/2016,444.1549988,,
5/24/2016,445.9809875,,
5/25/2016,449.598999,,
5/26/2016,453.3840027,,
5/27/2016,473.4639893,,
5/28/2016,530.039978,,
5/29/2016,526.2329712,,
5/30/2016,533.8640137,,
5/31/2016,531.3859863,,
6/1/2016,536.9199829,,
6/2/2016,537.9719849,,
6/3/2016,569.1939697,,
6/4/2016,572.7269897,,
6/5/2016,574.9769897,,
6/6/2016,585.5369873,,
6/7/2016,576.5969849,,
6/8/2016,581.6450195,,
6/9/2016,574.6300049,,
6/10/2016,577.4699707,,
6/11/2016,606.7269897,,
6/12/2016,672.7839966,,
6/13/2016,704.3759766,,
6/14/2016,685.559021,,
6/15/2016,694.4689941,,
6/16/2016,766.3079834,,
6/17/2016,748.9089966,,
6/18/2016,756.2269897,,
6/19/2016,763.7810059,,
6/20/2016,737.2260132,,
6/21/2016,666.6519775,,
6/22/2016,596.1160278,,
6/23/2016,623.9769897,,
6/24/2016,665.2990112,,
6/25/2016,665.1229858,,
6/26/2016,629.3670044,,
6/27/2016,655.2750244,,
6/28/2016,647.0009766,,
6/29/2016,639.8900146,,
6/30/2016,673.3369751,,
7/1/2016,676.2960205,,
7/2/2016,703.7020264,,
7/3/2016,658.6640015,,
7/4/2016,683.6619873,,
7/5/2016,670.6270142,,
7/6/2016,677.3309937,,
7/7/2016,640.5620117,,
7/8/2016,666.5230103,,
7/9/2016,650.960022,,
7/10/2016,649.3599854,,
7/11/2016,647.6589966,,
7/12/2016,664.5510254,,
7/13/2016,654.4680176,,
7/14/2016,658.0780029,,
7/15/2016,663.2550049,,
7/16/2016,660.7670288,,
7/17/2016,679.4589844,,
7/18/2016,673.1060181,,
7/19/2016,672.8640137,,
7/20/2016,665.6849976,,
7/21/2016,665.0120239,,
7/22/2016,650.6190186,,
7/23/2016,655.5560303,,
7/24/2016,661.2849731,,
7/25/2016,654.0969849,,
7/26/2016,651.7839966,,
7/27/2016,654.3519897,,
7/28/2016,655.0349731,,
7/29/2016,656.9920044,,
7/30/2016,655.0469971,,
7/31/2016,624.6810303,,
8/1/2016,606.2719727,,
8/2/2016,547.4650269,,
8/3/2016,566.3549805,,
8/4/2016,578.2890015,,
8/5/2016,575.0430298,,
8/6/2016,587.7780151,,
8/7/2016,592.6900024,,
8/8/2016,591.0540161,,
8/9/2016,587.8010254,,
8/10/2016,592.1030273,,
8/11/2016,589.1199951,,
8/12/2016,587.559021,,
8/13/2016,585.5880127,,
8/14/2016,570.4730225,,
8/15/2016,567.2399902,,
8/16/2016,577.4390259,,
8/17/2016,573.2160034,,
8/18/2016,574.3179932,,
8/19/2016,575.6300049,,
8/20/2016,581.6970215,,
8/21/2016,581.3079834,,
8/22/2016,586.7529907,,
8/23/2016,583.414978,,
8/24/2016,580.1820068,,
8/25/2016,577.7609863,,
8/26/2016,579.651001,,
8/27/2016,569.9470215,,
8/28/2016,573.9119873,,
8/29/2016,574.1069946,,
8/30/2016,577.5029907,,
8/31/2016,575.4719849,,
9/1/2016,572.3029785,,
9/2/2016,575.5369873,,
9/3/2016,598.2119751,,
9/4/2016,608.6339722,,
9/5/2016,606.5900269,,
9/6/2016,610.4359741,,
9/7/2016,614.5440063,,
9/8/2016,626.315979,,
9/9/2016,622.8610229,,
9/10/2016,623.5089722,,
9/11/2016,606.7189941,,
9/12/2016,608.242981,,
9/13/2016,609.2410278,,
9/14/2016,610.684021,,
9/15/2016,607.1550293,,
9/16/2016,606.9730225,,
9/17/2016,605.9840088,,
9/18/2016,609.8740234,,
9/19/2016,609.2269897,,
9/20/2016,608.3120117,,
9/21/2016,597.1489868,,
9/22/2016,596.2979736,,
9/23/2016,602.84198,,
9/24/2016,602.625,,
9/25/2016,600.8259888,,
9/26/2016,608.0430298,,
9/27/2016,606.1660156,,
9/28/2016,604.7280273,,
9/29/2016,605.6929932,,
9/30/2016,609.7349854,,
10/1/2016,613.9829712,,
10/2/2016,610.8920288,,
10/3/2016,612.1329956,,
10/4/2016,610.2039795,,
10/5/2016,612.5109863,,
10/6/2016,613.0209961,,
10/7/2016,617.1209717,,
10/8/2016,619.1079712,,
10/9/2016,616.7520142,,
10/10/2016,618.9940186,,
10/11/2016,641.0720215,,
10/12/2016,636.1920166,,
10/13/2016,636.7860107,,
10/14/2016,640.3779907,,
10/15/2016,638.6459961,,
10/16/2016,641.6309814,,
10/17/2016,639.1929932,,
10/18/2016,637.960022,,
10/19/2016,630.5200195,,
10/20/2016,630.8569946,,
10/21/2016,632.8280029,,
10/22/2016,657.2940063,,
10/23/2016,657.0709839,,
10/24/2016,653.7609863,,
10/25/2016,657.5880127,,
10/26/2016,678.3040161,,
10/27/2016,688.3129883,,
10/28/2016,689.651001,,
10/29/2016,714.4790039,,
10/30/2016,701.8640137,,
10/31/2016,700.9719849,,
11/1/2016,729.7930298,,
11/2/2016,740.8289795,,
11/3/2016,688.7000122,,
11/4/2016,703.2349854,,
11/5/2016,703.4180298,,
11/6/2016,711.5219727,,
11/7/2016,703.1309814,,
11/8/2016,709.8480225,,
11/9/2016,723.2730103,,
11/10/2016,715.5339966,,
11/11/2016,716.4110107,,
11/12/2016,705.0540161,,
11/13/2016,702.0310059,,
11/14/2016,705.0209961,,
11/15/2016,711.6190186,,
11/16/2016,744.197998,,
11/17/2016,740.9769897,,
11/18/2016,751.585022,,
11/19/2016,751.6160278,,
11/20/2016,731.026001,,
11/21/2016,739.2479858,,
11/22/2016,751.3469849,,
11/23/2016,744.5939941,,
11/24/2016,740.2890015,,
11/25/2016,741.6489868,,
11/26/2016,735.382019,,
11/27/2016,732.0349731,,
11/28/2016,735.8129883,,
11/29/2016,735.6040039,,
11/30/2016,745.690979,,
12/1/2016,756.7739868,,
12/2/2016,777.9439697,,
12/3/2016,771.1550293,,
12/4/2016,773.8720093,,
12/5/2016,758.7000122,,
12/6/2016,764.223999,,
12/7/2016,768.132019,,
12/8/2016,770.8099976,,
12/9/2016,772.7940063,,
12/10/2016,774.6500244,,
12/11/2016,769.7310181,,
12/12/2016,780.0869751,,
12/13/2016,780.5560303,,
12/14/2016,781.4810181,,
12/15/2016,778.0880127,,
12/16/2016,784.9069824,,
12/17/2016,790.8289795,,
12/18/2016,790.5300293,,
12/19/2016,792.7139893,,
12/20/2016,800.8759766,,
12/21/2016,834.2810059,,
12/22/2016,864.539978,,
12/23/2016,921.9840088,,
12/24/2016,898.8220215,,
12/25/2016,896.1829834,,
12/26/2016,907.6099854,,
12/27/2016,933.197998,,
12/28/2016,975.9210205,,
12/29/2016,973.4970093,,
12/30/2016,961.2379761,,
12/31/2016,963.742981,,
1/1/2017,998.3250122,,
1/2/2017,1021.75,,
1/3/2017,1043.839966,,
1/4/2017,1154.72998,,
1/5/2017,1013.380005,,
1/6/2017,902.2009888,,
1/7/2017,908.585022,,
1/8/2017,911.1989746,,
1/9/2017,902.8280029,,
1/10/2017,907.6790161,,
1/11/2017,777.757019,,
1/12/2017,804.8339844,,
1/13/2017,823.9840088,,
1/14/2017,818.4119873,,
1/15/2017,821.7979736,,
1/16/2017,831.5339966,,
1/17/2017,907.9379883,,
1/18/2017,886.617981,,
1/19/2017,899.072998,,
1/20/2017,895.026001,,
1/21/2017,921.7890015,,
1/22/2017,924.6729736,,
1/23/2017,921.0120239,,
1/24/2017,892.6870117,,
1/25/2017,901.5419922,,
1/26/2017,917.5859985,,
1/27/2017,919.75,,
1/28/2017,921.5900269,,
1/29/2017,919.4959717,,
1/30/2017,920.382019,,
1/31/2017,970.4030151,,
2/1/2017,989.0230103,,
2/2/2017,1011.799988,,
2/3/2017,1029.910034,,
2/4/2017,1042.900024,,
2/5/2017,1027.339966,,
2/6/2017,1038.150024,,
2/7/2017,1061.349976,,
2/8/2017,1063.069946,,
2/9/2017,994.3829956,,
2/10/2017,988.6740112,,
2/11/2017,1004.450012,,
2/12/2017,999.1810303,,
2/13/2017,990.6420288,,
2/14/2017,1004.549988,,
2/15/2017,1007.47998,,
2/16/2017,1027.439941,,
2/17/2017,1046.209961,,
2/18/2017,1054.420044,,
2/19/2017,1047.869995,,
2/20/2017,1079.97998,,
2/21/2017,1115.300049,,
2/22/2017,1117.439941,,
2/23/2017,1166.719971,,
2/24/2017,1173.680054,,
2/25/2017,1143.839966,,
2/26/2017,1165.199951,,
2/27/2017,1179.969971,,
2/28/2017,1179.969971,,
3/1/2017,1222.5,,
3/2/2017,1251.01001,,
3/3/2017,1274.98999,,
3/4/2017,1255.150024,,
3/5/2017,1267.119995,,
3/6/2017,1272.829956,,
3/7/2017,1223.540039,,
3/8/2017,1150,,
3/9/2017,1188.48999,,
3/10/2017,1116.719971,,
3/11/2017,1175.829956,,
3/12/2017,1221.380005,,
3/13/2017,1231.920044,,
3/14/2017,1240,,
3/15/2017,1249.609985,,
3/16/2017,1187.810059,,
3/17/2017,1100.22998,,
3/18/2017,973.8179932,,
3/19/2017,1036.73999,,
3/20/2017,1054.22998,,
3/21/2017,1120.540039,,
3/22/2017,1049.140015,,
3/23/2017,1038.589966,,
3/24/2017,937.5200195,,
3/25/2017,972.7789917,,
3/26/2017,966.7249756,,
3/27/2017,1045.77002,,
3/28/2017,1047.150024,,
3/29/2017,1039.969971,,
3/30/2017,1026.430054,,
3/31/2017,1071.790039,,
4/1/2017,1080.5,,
4/2/2017,1102.170044,,
4/3/2017,1143.810059,,
4/4/2017,1133.25,,
4/5/2017,1124.780029,,
4/6/2017,1182.680054,,
4/7/2017,1176.900024,,
4/8/2017,1175.949951,,
4/9/2017,1187.869995,,
4/10/2017,1187.130005,,
4/11/2017,1205.01001,,
4/12/2017,1200.369995,,
